id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,is_default,is_fully_paid,income_category,loan_to_income_ratio,credit_age_years,credit_age_category,risk_category,issue_year,issue_month,issue_quarter,issue_season,int_rate_category
68444620,35000.0,, 60 months,11.99,778.38,C,C1,FOREIGN SERVICE OFFICER,10+ years,MORTGAGE,128000.0,Source Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,DC,6.46,0.0,1990-02-01,,17.0,0.0,14277.0,27.4,46.0,w,0.0,0.0,44358.9106977021,44358.91,35000.0,9358.91,2018-12-01,,,2019-03-01,0,0,Élevé,0.2734375,25.828884325804243,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68082535,7200.0,, 36 months,9.17,229.53,B,B2,SITE LEAD,10+ years,MORTGAGE,50000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MA,19.25,0.0,1987-08-01,,13.0,0.0,9051.0,47.6,25.0,w,0.0,0.0,7598.05,7598.05,7200.0,398.05,2016-08-01,,,2019-03-01,0,0,Faible,0.144,28.33401779603012,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68466995,10000.0,, 36 months,7.91,312.95,A,A5,TEACHER,2 years,RENT,40100.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,OH,10.81,0.0,1998-10-01,,4.0,0.0,6664.0,45.0,7.0,w,0.0,0.0,11255.154658058998,11255.15,10000.0,1255.15,2019-01-01,,,2019-03-01,0,0,Faible,0.2493765586034912,17.166324435318277,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68584507,16000.0,, 60 months,13.44,367.67,C,C3,MERCHANDISE MANAGER,1 year,RENT,42000.0,Not Verified,2015-12-01,Charged Off,credit_card,Credit card refinancing,MA,9.6,0.0,2002-04-01,,29.0,0.0,11834.0,44.8,48.0,w,0.0,0.0,4382.17,4382.17,2406.29,1975.88,2017-01-01,,,2017-05-01,0,0,Faible,0.3809523809523809,13.66735112936345,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68466924,21875.0,, 36 months,11.99,726.46,C,C1,WIRE TECHNICIAN,< 1 year,RENT,47590.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,FL,17.76,0.0,2001-04-01,,9.0,0.0,24882.0,57.1,14.0,w,0.0,0.0,25851.272805365097,25851.27,21875.0,3976.27,2018-03-01,,,2018-08-01,0,0,Faible,0.4596553897877705,14.666666666666666,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68367009,14025.0,, 60 months,18.49,359.9,D,D5,ACCTS PAYABLE,10+ years,MORTGAGE,39000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,WI,18.0,0.0,2001-08-01,,12.0,0.0,15646.0,74.9,21.0,w,0.0,0.0,16341.3907923605,16341.39,14025.0,2316.39,2016-12-01,,,2019-02-01,0,0,Faible,0.3596153846153846,14.33264887063655,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68475450,35000.0,, 60 months,12.88,794.21,C,C2,LIEUTENANT,7 years,MORTGAGE,106000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,AL,17.36,0.0,2002-04-01,,8.0,0.0,39055.0,72.1,27.0,w,0.0,0.0,22968.61,22968.61,10323.88,7086.13,2017-11-01,,,2019-03-01,0,0,Élevé,0.330188679245283,13.66735112936345,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68525943,20000.0,, 36 months,12.88,672.73,C,C2,PRESIDENT,10+ years,MORTGAGE,145000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,RI,12.28,0.0,2004-02-01,,12.0,0.0,22551.0,80.2,21.0,w,0.0,0.0,24273.8783944989,24273.88,20000.0,4206.6,2019-03-01,,,2019-03-01,0,0,Élevé,0.1379310344827586,11.83025325119781,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68340446,14000.0,, 60 months,14.85,331.96,C,C5,ACCOUNTANT,2 years,MORTGAGE,60000.0,Not Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,AZ,24.29,0.0,2009-08-01,,11.0,0.0,12718.0,73.9,24.0,w,0.0,0.0,7458.9,7458.9,3175.67,2770.73,2017-07-01,,,2017-12-01,0,0,Faible,0.2333333333333333,6.33264887063655,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
68615169,16000.0,, 60 months,8.49,328.19,B,B1,SUPERVISOR,5 years,MORTGAGE,62000.0,Source Verified,2015-12-01,In Grace Period,credit_card,Credit card refinancing,CA,28.92,0.0,2002-03-01,,10.0,0.0,15763.0,51.2,24.0,w,6664.39,6664.39,12430.1,12430.1,9335.61,3094.49,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.2580645161290322,13.752224503764545,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68397043,28000.0,, 60 months,14.85,663.92,C,C5,DIVISION GENERAL MANAGER,2 years,MORTGAGE,85000.0,Not Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,GA,28.52,0.0,1999-11-01,,19.0,0.0,36814.0,71.8,29.0,w,12718.12,12718.12,25171.21,25171.21,15281.88,9889.33,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.3294117647058823,16.082135523613964,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68506862,20000.0,, 60 months,13.99,465.27,C,C4,FACILITIES COORDINATOR,10+ years,OWN,70000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,MD,16.9,0.0,2001-06-01,,20.0,0.0,31200.0,42.0,35.0,w,0.0,0.0,15473.02,15473.02,2965.17,2592.85,2017-01-01,,,2018-08-01,0,0,Moyen,0.2857142857142857,14.499657768651607,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68341799,17600.0,, 60 months,19.89,465.22,E,E3,RN,< 1 year,RENT,44000.0,Verified,2015-12-01,Current,credit_card,Debt consolidation,FL,17.56,0.0,2006-06-01,,7.0,0.0,12900.0,102.4,25.0,w,8517.69,8517.69,17629.74,17629.74,9082.31,8547.43,2019-02-01,,2019-04-01,2019-03-01,0,0,Faible,0.4,9.500342231348393,5-10 ans,Risque très élevé,2015,12,4,Hiver,15-20%
68487261,4200.0,, 36 months,13.44,142.41,C,C3,MANAGER,10+ years,MORTGAGE,102500.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NY,26.21,0.0,1999-01-01,,14.0,0.0,11947.0,88.5,37.0,w,0.0,0.0,5118.759264685999,5118.76,4200.0,918.76,2019-01-01,,,2019-03-01,0,0,Élevé,0.0409756097560975,16.914442162902123,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68597047,19000.0,, 60 months,14.85,450.52,C,C5,APPLICATION ANALYST,9 years,OWN,75000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,NY,13.09,0.0,2000-06-01,,15.0,0.0,17771.0,63.7,34.0,w,0.0,0.0,21165.0373511115,21165.04,19000.0,2165.04,2017-02-01,,,2018-02-01,0,0,Moyen,0.2533333333333333,15.498973305954824,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68366999,15850.0,, 60 months,23.13,448.01,F,F2,LEAD MANUFACTURING,10+ years,OWN,45000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OH,34.85,0.0,2007-01-01,,18.0,0.0,8799.0,21.3,24.0,f,0.0,0.0,21481.2609462612,21481.26,15850.0,5631.26,2017-09-01,,,2018-02-01,0,0,Faible,0.3522222222222222,8.914442162902121,5-10 ans,Risque extrême,2015,12,4,Hiver,20-30%
68506885,10000.0,, 60 months,11.99,222.4,C,C1,CARDIOVASCULAR TECH,10+ years,RENT,42500.0,Not Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,IN,31.04,0.0,1998-12-01,,10.0,0.0,5812.0,40.9,23.0,w,4372.47,4372.47,8434.55,8434.55,5627.53,2807.02,2019-02-01,,2019-04-01,2019-03-01,0,0,Faible,0.2352941176470588,16.999315537303218,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68394562,30000.0,, 36 months,15.77,1051.31,D,D1,VICE-PRESIDENT,2 years,MORTGAGE,175000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,OH,18.5,0.0,1997-08-01,,9.0,0.0,21831.0,50.3,23.0,w,0.0,0.0,33903.7657387675,33903.77,30000.0,3903.77,2016-12-01,,,2017-09-01,0,0,Élevé,0.1714285714285714,18.33264887063655,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68416953,1500.0,, 36 months,6.49,45.97,A,A2,TEACHER,10+ years,MORTGAGE,45000.0,Not Verified,2015-12-01,Fully Paid,vacation,Vacation,HI,16.11,0.0,1987-12-01,,12.0,0.0,3717.0,21.2,37.0,w,0.0,0.0,1598.9833648167998,1598.98,1500.0,98.98,2017-04-01,,,2019-03-01,0,0,Faible,0.0333333333333333,28.0,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68587652,25000.0,, 36 months,5.32,752.87,A,A1,DIRECTOR,1 year,MORTGAGE,150000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,VT,9.54,0.0,1996-02-01,,7.0,0.0,19339.0,42.5,18.0,w,0.0,0.0,27033.110864247403,27033.11,25000.0,2033.11,2018-12-01,,,2018-12-01,0,0,Élevé,0.1666666666666666,19.83025325119781,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68407333,16250.0,, 60 months,13.44,373.41,C,C3,RADIOLOGY TECH.,2 years,MORTGAGE,50000.0,Not Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,NY,34.95,0.0,1990-04-01,,15.0,0.0,27336.0,94.9,21.0,w,7245.32,7245.32,14159.25,14159.25,9004.68,5154.57,2019-02-01,,2019-04-01,2019-03-01,0,0,Faible,0.325,25.66735112936345,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68466066,20200.0,, 60 months,18.49,518.35,D,D5,MANAGER,4 years,RENT,60000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,CA,34.84,0.0,2004-06-01,,10.0,1.0,8284.0,40.6,16.0,w,0.0,0.0,9278.43,9278.43,4258.61,5019.82,2017-07-01,,,2017-11-01,0,0,Faible,0.3366666666666666,11.498973305954824,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68436934,23975.0,, 60 months,19.89,633.73,E,E3,PRINCIPAL,10+ years,RENT,70000.0,Not Verified,2015-12-01,Charged Off,credit_card,Credit card refinancing,VA,33.2,0.0,1995-06-01,,10.0,0.0,44807.0,94.9,19.0,w,0.0,0.0,3928.86,3928.86,1478.13,2450.73,2016-07-01,,,2017-02-01,0,0,Moyen,0.3425,20.501026694045173,20+ ans,Risque très élevé,2015,12,4,Hiver,15-20%
68617057,15000.0,, 60 months,10.78,324.5,B,B4,SENIOR BUYER,10+ years,MORTGAGE,65000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,AL,29.28,0.0,2001-08-01,,18.0,0.0,24723.0,69.8,32.0,w,0.0,0.0,18520.2766026076,18520.28,15000.0,3520.28,2019-02-01,,,2019-03-01,0,0,Moyen,0.2307692307692307,14.33264887063655,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68536799,10000.0,, 36 months,10.78,326.35,B,B4,LPN,3 years,MORTGAGE,41600.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,IN,15.78,0.0,2004-10-01,,18.0,0.0,12958.0,52.5,33.0,w,0.0,0.0,11289.9506881354,11289.95,10000.0,1289.95,2017-07-01,,,2018-12-01,0,0,Faible,0.2403846153846154,11.16495550992471,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68357012,15000.0,, 36 months,8.49,473.45,B,B1,SENIOR ASSOCIATE,6 years,MORTGAGE,110000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,NJ,13.24,0.0,2002-12-01,,16.0,1.0,19029.0,41.4,33.0,w,0.0,0.0,15657.93,15657.93,15000.0,657.93,2016-07-01,,,2018-05-01,0,0,Élevé,0.1363636363636363,12.999315537303216,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68376217,23100.0,, 60 months,20.5,618.46,E,E4,REGIONAL SALES DIRECDTOR,2 years,OWN,110000.0,Not Verified,2015-12-01,Charged Off,car,Car financing,DE,20.43,0.0,1986-08-01,,11.0,0.0,20594.0,94.9,24.0,w,0.0,0.0,5305.12,5305.12,1158.07,1868.46,2016-06-01,,,2016-12-01,0,0,Élevé,0.21,29.33333333333333,20+ ans,Risque très élevé,2015,12,4,Hiver,20-30%
68526942,27300.0,, 36 months,17.27,977.0,D,D3,GROUNDSMAN,10+ years,MORTGAGE,65000.0,Not Verified,2015-12-01,Charged Off,home_improvement,Home improvement,NY,25.63,0.0,2002-11-01,,14.0,0.0,31035.0,83.0,38.0,w,0.0,0.0,8727.52,8727.52,5569.98,3157.54,2016-10-01,,,2018-05-01,0,0,Moyen,0.42,13.08145106091718,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68396080,25000.0,, 60 months,11.48,549.57,B,B5,PROJECT MANAGER,10+ years,MORTGAGE,135000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,TX,4.65,0.0,2004-10-01,,16.0,0.0,7340.0,13.5,33.0,w,0.0,0.0,26482.58,26482.58,25000.0,1482.58,2016-07-01,,,2019-01-01,0,0,Élevé,0.1851851851851851,11.16495550992471,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68385794,15000.0,, 36 months,10.78,489.52,B,B4,COACHING GENERAL MANAGER,1 year,RENT,40000.0,Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,TX,10.17,0.0,2006-10-01,,7.0,0.0,12272.0,75.3,9.0,w,0.0,0.0,17653.9020923722,17653.9,15000.0,2653.9,2018-11-01,,,2018-12-01,0,0,Faible,0.375,9.166324435318275,5-10 ans,Risque modéré,2015,12,4,Hiver,10-15%
68374676,10000.0,, 60 months,16.59,246.33,D,D2,EMERGENCY DEPARTMENT TECHNICIAN,< 1 year,RENT,30000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OH,30.84,0.0,2000-09-01,,19.0,1.0,6118.0,26.6,36.0,w,0.0,0.0,10757.52,10757.52,10000.0,757.52,2016-06-01,,,2018-04-01,0,0,Très faible,0.3333333333333333,15.247091033538672,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68547679,18500.0,, 60 months,12.88,419.8,C,C2,SUPPLY CHAIN COORD.,10+ years,MORTGAGE,70000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,13.2,0.0,2002-06-01,,9.0,0.0,15883.0,57.8,19.0,w,0.0,0.0,21912.0029878217,21912.0,18500.0,3412.0,2017-08-01,,,2017-08-01,0,0,Moyen,0.2642857142857143,13.500342231348393,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68537594,5000.0,, 36 months,7.91,156.48,A,A5,PROPERTY MANAGER,6 years,RENT,32000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,OH,13.73,0.0,2012-02-01,,7.0,1.0,5552.0,41.1,10.0,w,0.0,0.0,5627.559926071999,5627.56,5000.0,627.56,2019-01-01,,,2019-03-01,0,0,Faible,0.15625,3.8302532511978096,2-5 ans,Faible risque,2015,12,4,Hiver,5-10%
68565856,9000.0,, 36 months,9.17,286.92,B,B2,TRUCK DRIVER,1 year,OWN,50000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,KS,11.98,0.0,2001-06-01,,5.0,0.0,7518.0,48.5,11.0,w,0.0,0.0,10232.9087061272,10232.91,9000.0,1232.91,2019-01-01,,,2019-01-01,0,0,Faible,0.18,14.499657768651607,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68367006,11000.0,, 36 months,6.49,337.09,A,A2,MATERIAL HANDLER LEAD,10+ years,MORTGAGE,85000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MA,15.0,0.0,2005-04-01,,12.0,0.0,9488.0,20.1,31.0,w,0.0,0.0,11513.41,11513.41,11000.0,513.41,2016-10-01,,,2019-02-01,0,0,Moyen,0.1294117647058823,10.666666666666666,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68426699,20000.0,, 36 months,6.49,612.89,A,A2,"TEAM LEAD, QUALITY ENGINEER",6 years,MORTGAGE,55000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TN,29.15,0.0,1994-09-01,,9.0,0.0,4851.0,23.8,23.0,w,0.0,0.0,22045.971550316,22045.97,20000.0,2045.97,2019-01-01,,,2019-03-01,0,0,Faible,0.3636363636363636,21.24845995893224,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68377020,15000.0,, 36 months,5.32,451.73,A,A1,TEACHER,10+ years,RENT,80000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,VA,20.18,0.0,1993-04-01,,30.0,0.0,41593.0,21.4,47.0,w,0.0,0.0,16241.2754893718,16241.28,15000.0,1241.28,2018-09-01,,,2018-09-01,0,0,Moyen,0.1875,22.666666666666668,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68446746,12000.0,, 36 months,5.32,361.38,A,A1,NETWORK OPERATION ENGINEER,4 years,MORTGAGE,53750.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,AZ,15.3,1.0,2007-09-01,,8.0,0.0,3172.0,17.2,19.0,w,0.0,0.0,12463.54,12463.54,12000.0,463.54,2016-11-01,,,2018-12-01,0,0,Faible,0.2232558139534883,8.24914442162902,5-10 ans,Faible risque,2015,12,4,Hiver,5-10%
68537564,8000.0,, 36 months,10.78,261.08,B,B4,COUNSELOR,< 1 year,MORTGAGE,45000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MI,21.23,0.0,1998-01-01,,28.0,0.0,11141.0,35.5,69.0,w,0.0,0.0,9257.1024582076,9257.1,8000.0,1257.1,2018-03-01,,,2019-03-01,0,0,Faible,0.1777777777777777,17.913757700205338,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68446784,12000.0,, 36 months,10.78,391.62,B,B4,SALESMAN,3 years,RENT,40000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,NJ,31.95,3.0,2008-05-01,,16.0,0.0,11008.0,41.4,22.0,w,0.0,0.0,13096.7322266628,13096.73,12000.0,1096.73,2017-01-01,,,2019-02-01,0,0,Faible,0.3,7.58384668035592,5-10 ans,Risque modéré,2015,12,4,Hiver,10-15%
68376533,18000.0,, 36 months,7.49,559.83,A,A4,SYSTEMS SUPPORT ENGINEER,5 years,MORTGAGE,75000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NH,25.65,0.0,2001-03-01,,12.0,0.0,7758.0,33.2,47.0,w,0.0,0.0,19771.097252642,19771.1,18000.0,1771.1,2017-10-01,,,2019-02-01,0,0,Moyen,0.24,14.75154004106776,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68476714,3600.0,, 36 months,11.48,118.68,B,B5,SYSTEMS ADMINISTRATOR,< 1 year,MORTGAGE,85000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,VA,17.44,0.0,1994-04-01,,12.0,1.0,6952.0,28.7,23.0,w,0.0,0.0,4049.625086803,4049.63,3600.0,449.63,2017-05-01,,,2019-01-01,0,0,Moyen,0.0423529411764705,21.66735112936345,20+ ans,Risque modéré,2015,12,4,Hiver,10-15%
66615254,7200.0,, 36 months,17.27,257.67,D,D3,DEPARTMENT MANAGER,9 years,OWN,20000.0,Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,MA,13.21,1.0,2003-04-01,,8.0,0.0,7302.0,32.6,17.0,w,0.0,0.0,3767.42,3767.42,2002.17,1041.44,2016-12-01,,,2018-07-01,0,0,Très faible,0.36,12.668035592060232,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68396484,15000.0,, 60 months,13.44,344.69,C,C3,COUNSELOR,4 years,RENT,77213.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,FL,18.17,0.0,2001-12-01,,17.0,1.0,59237.0,25.8,44.0,w,0.0,0.0,17307.0186828177,17307.02,15000.0,2307.02,2017-03-01,,,2019-01-01,0,0,Moyen,0.1942678046442956,13.998631074606434,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68416256,5000.0,, 36 months,9.8,160.87,B,B3,ACCOUNTS PAYABLE MANAGER,6 years,OWN,72000.0,Not Verified,2015-12-01,Fully Paid,other,Other,NC,6.52,0.0,2002-01-01,,11.0,1.0,4838.0,56.3,20.0,f,0.0,0.0,5736.458009387,5736.46,5000.0,736.46,2018-04-01,,,2018-04-01,0,0,Moyen,0.0694444444444444,13.91375770020534,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68446093,11550.0,, 60 months,16.59,284.51,D,D2,GENERAL MANAGER,5 years,RENT,38000.0,Not Verified,2015-12-01,Charged Off,credit_card,Credit card refinancing,OH,21.07,0.0,2011-01-01,,9.0,0.0,7179.0,39.7,12.0,w,0.0,0.0,7397.62,7397.62,3184.23,3048.38,2017-11-01,,,2018-04-01,0,0,Faible,0.3039473684210526,4.914442162902122,2-5 ans,Risque élevé,2015,12,4,Hiver,15-20%
66583801,33600.0,, 36 months,10.78,1096.53,B,B4,AVIATION SAFETY INSPECTOR,8 years,RENT,104000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OH,14.01,0.0,2000-11-01,,14.0,0.0,28475.0,51.8,31.0,w,0.0,0.0,34309.15,34309.15,33600.0,709.15,2016-03-01,,,2016-03-01,0,0,Élevé,0.3230769230769231,15.080082135523616,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68466922,17925.0,, 60 months,17.27,448.09,D,D3,IT HELP DESK SUPPORT,10+ years,OWN,39000.0,Source Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,OH,27.78,0.0,2002-09-01,,10.0,0.0,19614.0,76.0,21.0,w,8398.5,8398.5,16984.42,16984.42,9526.5,7457.92,2019-02-01,,2019-04-01,2019-03-01,0,0,Faible,0.4596153846153846,13.24845995893224,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68585839,17475.0,, 36 months,13.99,597.17,C,C4,SOFTWARE TESTING ANALYST,2 years,RENT,39750.0,Not Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,IL,23.58,0.0,2002-05-01,,7.0,0.0,10987.0,52.3,13.0,w,0.0,0.0,15789.65,15789.65,8303.45,3104.2,2017-09-01,,,2019-02-01,0,0,Faible,0.439622641509434,13.585215605749486,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68476734,9000.0,, 36 months,8.49,284.07,B,B1,OFFICE MANAGER,8 years,MORTGAGE,47000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,FL,8.43,0.0,2000-11-01,,12.0,0.0,9747.0,26.7,22.0,w,0.0,0.0,10213.625081791,10213.63,9000.0,1213.63,2018-11-01,,,2018-11-01,0,0,Faible,0.1914893617021276,15.080082135523616,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68506789,12000.0,, 60 months,9.8,253.79,B,B3,TEACHER,10+ years,MORTGAGE,65000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,KS,23.84,0.0,2003-11-01,,18.0,0.0,9786.0,13.4,37.0,w,0.0,0.0,13842.626405416398,13842.63,12000.0,1842.63,2017-11-01,,,2017-11-01,0,0,Moyen,0.1846153846153846,12.082135523613964,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68506793,4000.0,, 36 months,9.17,127.52,B,B2,STORE MANAGER,2 years,RENT,44500.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NE,15.83,0.0,2003-09-01,,4.0,1.0,502.0,4.2,24.0,w,0.0,0.0,4399.0230701534,4399.02,4000.0,399.02,2017-05-01,,,2019-01-01,0,0,Faible,0.0898876404494382,12.24914442162902,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68496036,10500.0,, 36 months,15.77,367.96,D,D1,SOFTWARE ENGINEER,3 years,RENT,70100.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,KS,8.51,0.0,2008-08-01,,5.0,0.0,8280.0,77.4,10.0,w,0.0,0.0,13048.516847021,13048.52,10500.0,2548.52,2018-05-01,,,2018-05-01,0,0,Moyen,0.1497860199714693,7.331964407939767,5-10 ans,Risque élevé,2015,12,4,Hiver,15-20%
68516507,14000.0,, 36 months,9.8,450.43,B,B3,MASTER MECHANIC,4 years,MORTGAGE,100000.0,Not Verified,2015-12-01,Fully Paid,medical,Medical expenses,OH,15.97,0.0,1997-12-01,,7.0,0.0,34250.0,36.1,14.0,f,0.0,0.0,16205.3677867613,16205.37,14000.0,2205.37,2019-01-01,,,2019-01-01,0,0,Moyen,0.14,17.998631074606433,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68377006,6000.0,, 36 months,7.91,187.77,A,A5,ROAD DRIVER,10+ years,MORTGAGE,105000.0,Not Verified,2015-12-01,Fully Paid,car,Car financing,OH,14.45,0.0,2006-05-01,,9.0,3.0,8353.0,65.3,11.0,w,0.0,0.0,6753.096794824,6753.1,6000.0,753.1,2019-01-01,,,2019-02-01,0,0,Élevé,0.0571428571428571,9.585215605749486,5-10 ans,Faible risque,2015,12,4,Hiver,5-10%
68436917,16000.0,, 60 months,12.88,363.07,C,C2,UNIX SYSTEM ADMINISTRATOR,10+ years,OWN,90000.0,Not Verified,2015-12-01,Current,home_improvement,Home improvement,CT,6.39,0.0,1996-01-01,,8.0,0.0,11594.0,43.9,17.0,w,7080.7,7080.7,13768.04,13768.04,8919.3,4848.74,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.1777777777777777,19.915126625598905,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68416935,15000.0,, 36 months,9.8,482.61,B,B3,ELECTRONIC BRANCH MANAGER,3 years,MORTGAGE,92000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OR,13.89,0.0,2001-11-01,,7.0,2.0,12703.0,35.2,31.0,w,0.0,0.0,15415.46,15415.46,15000.0,415.46,2016-04-01,,,2017-09-01,0,0,Moyen,0.1630434782608695,14.080766598220396,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68606528,12000.0,, 36 months,9.17,382.55,B,B2,REGISTERED VETERINARY TECHNITIAN,4 years,MORTGAGE,39400.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,26.32,0.0,2006-09-01,,18.0,0.0,10495.0,34.6,25.0,w,0.0,0.0,13277.5661723978,13277.57,12000.0,1277.57,2017-06-01,,,2019-03-01,0,0,Faible,0.3045685279187817,9.24845995893224,5-10 ans,Risque modéré,2015,12,4,Hiver,5-10%
